PROGRAM_NAME,PROGRAM_URL,CATALOG_NAME,LAST_UPDATED,ID,TITLE,DESCRIPTION,LINK,IMPRESSION_URL,IMAGE_LINK,MOBILE_LINK,ADDITIONAL_IMAGE_LINK,AVAILABILITY,AVAILABILITY_DATE,EXPIRATION_DATE,PRICE,SALE_PRICE,SALE_PRICE_EFFECTIVE_DATE,UNIT_PRICING_MEASURE,UNIT_PRICING_BASE_MEASURE,INSTALLMENT,LOYALTY_POINTS,GOOGLE_PRODUCT_CATEGORY,GOOGLE_PRODUCT_CATEGORY_NAME,PRODUCT_TYPE,BRAND,GTIN,MPN,IDENTIFIER_EXISTS,CONDITION,ADULT,MULTIPACK,IS_BUNDLE,ENERGY_EFFICIENCY_CLASS,AGE_GROUP,COLOR,GENDER,MATERIAL,PATTERN,SIZE,SIZE_TYPE,SIZE_SYSTEM,ITEM_GROUP_ID,CUSTOM_LABEL_0,CUSTOM_LABEL_1,CUSTOM_LABEL_2,CUSTOM_LABEL_3,CUSTOM_LABEL_4,PROMOTION_ID,SHIPPING_LABEL,SHIPPING_WEIGHT,SHIPPING_LENGTH,SHIPPING_WIDTH,SHIPPING_HEIGHT,MINHANDLINGTIME,MAXHANDLINGTIME,PRODUCT_LENGTH,PRODUCT_WIDTH,PRODUCT_HEIGHT,PRODUCT_WEIGHT,PRODUCT_HIGHLIGHT,ADS_REDIRECT,SHOPPING_ADS_EXCLUDED_COUNTRY,SHIPS_FROM_COUNTRY,TRANSIT_TIME_LABEL,COST_OF_GOODS_SOLD,SHIPPING(COUNTRY:REGION:SERVICE:PRICE),SHIPPING(MIN_HANDLING_TIME),SHIPPING(MAX_HANDLING_TIME),SHIPPING(PRICE),SHIPPING(COUNTRY),SHIPPING(MIN_TRANSIT_TIME),SHIPPING(MAX_TRANSIT_TIME),SHIPPING(COUNTRY:POSTAL_CODE:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_ID:SERVICE:PRICE),SHIPPING(COUNTRY:LOCATION_GROUP_NAME:SERVICE:PRICE),TAX(RATE:COUNTRY:TAX_SHIP:REGION),TAX(RATE:COUNTRY:TAX_SHIP:POSTAL_CODE),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_ID),TAX(RATE:COUNTRY:TAX_SHIP:LOCATION_GROUP_NAME),SUBSCRIPTION_COST(PERIOD),SUBSCRIPTION_COST(PERIOD_LENGTH),SUBSCRIPTION_COST(AMOUNT),PRODUCT_DETAIL(SECTION_NAME),PRODUCT_DETAIL(ATTRIBUTE_NAME),PRODUCT_DETAIL(ATTRIBUTE_VALUE),CERTIFICATION(CERTIFICATION_AUTHORITY:CERTIFICATION_NAME:CERTIFICATION_CODE:CERTIFICATION_VALUE)
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.116-07:00,FCG-PM-1024,"""El Gueguense Maduro Macho Raton (4.8"""" x 60)""","""El Gueguense Maduro Macho Raton (4.8"""" x 60)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fel-gueguense-maduro%2FFCG-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwc6dcbd32/images/Foundation-Cigars/EL-GUEGUENSE-MADURO/FCG-PM+BX025+6056-01_cu.jpg,,,out of stock,,,66.99 USD,,,,,,,,,,El Gueguense,,FCG-PM-1024,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.117-07:00,FCH-PM-1000,"""Highclere Castle Petite Corona (5.0"""" x 42)""","""Highclere Castle Petite Corona (5.0"""" x 42)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,215.99 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1000,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.118-07:00,FCH-PM-1001,"""Highclere Castle Robusto (5.0"""" x 50)""","""Highclere Castle Robusto (5.0"""" x 50)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,279.99 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1001,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.119-07:00,FCH-PM-1002,"""Highclere Castle Corona  (5.5"""" x 46)""","""Highclere Castle Corona  (5.5"""" x 46)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,257.99 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1002,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.120-07:00,FCH-PM-1003,"""Highclere Castle Toro (6.0"""" x 52)""","""Highclere Castle Toro (6.0"""" x 52)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,297.99 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1003,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.120-07:00,FCH-PM-1004,"""Highclere Castle Churchill (7.0"""" x 48)""","""Highclere Castle Churchill (7.0"""" x 48)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,315.99 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1004,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.121-07:00,FCH-PM-1005,"""Highclere Castle Petite Corona (5.0"""" x 42)""","""Highclere Castle Petite Corona (5.0"""" x 42)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,13.29 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1005,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.122-07:00,FCH-PM-1006,"""Highclere Castle Robusto (5.0"""" x 50)""","""Highclere Castle Robusto (5.0"""" x 50)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,15.59 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1006,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.123-07:00,FCH-PM-1007,"""Highclere Castle Corona  (5.5"""" x 46)""","""Highclere Castle Corona  (5.5"""" x 46)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,14.39 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1007,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.124-07:00,FCH-PM-1008,"""Highclere Castle Toro (6.0"""" x 52)""","""Highclere Castle Toro (6.0"""" x 52)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,16.59 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1008,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.125-07:00,FCH-PM-1009,"""Highclere Castle Churchill (7.0"""" x 48)""","""Highclere Castle Churchill (7.0"""" x 48)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Flist-of-brands%2Ffoundation-cigar-company%2Fhighclere-castle-edwardian%2FFCH-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dw54e628c6/images/Foundation-Cigars/Highclere-Castle-Edwardian/FCH-PM+BX020+6052-01_cu.jpg,,,out of stock,,,17.59 USD,,,,,,,,,,Highclere Castle,,FCH-PM-1009,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.125-07:00,FCI-PM-1000,"""The Tabernacle Havana Seed CT Robusto (5.0"""" x 50)""","""The Tabernacle Havana Seed CT Robusto (5.0"""" x 50)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,282.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1000,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.126-07:00,FCI-PM-1001,"""The Tabernacle Havana Seed CT Corona (5.25"""" x 46)""","""The Tabernacle Havana Seed CT Corona (5.25"""" x 46)""",https://www.jdoqocy.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,246.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1001,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.128-07:00,FCI-PM-1002,"""The Tabernacle Havana Seed CT Toro (6.0"""" x 52)""","""The Tabernacle Havana Seed CT Toro (6.0"""" x 52)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,306.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1002,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.129-07:00,FCI-PM-1003,"""The Tabernacle Havana Seed CT Doble Corona (7.0"""" x 54)""","""The Tabernacle Havana Seed CT Doble Corona (7.0"""" x 54)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,317.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1003,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.130-07:00,FCI-PM-1004,"""The Tabernacle Havana Seed CT Robusto (5.0"""" x 50)""","""The Tabernacle Havana Seed CT Robusto (5.0"""" x 50)""",https://www.jdoqocy.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,13.19 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1004,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.131-07:00,FCI-PM-1005,"""The Tabernacle Havana Seed CT Corona (5.25"""" x 46)""","""The Tabernacle Havana Seed CT Corona (5.25"""" x 46)""",https://www.tkqlhce.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,11.49 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1005,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.132-07:00,FCI-PM-1006,"""The Tabernacle Havana Seed CT Toro (6.0"""" x 52)""","""The Tabernacle Havana Seed CT Toro (6.0"""" x 52)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,14.29 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1006,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.133-07:00,FCI-PM-1007,"""The Tabernacle Havana Seed CT Doble Corona (7.0"""" x 54)""","""The Tabernacle Havana Seed CT Doble Corona (7.0"""" x 54)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,14.79 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1007,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.134-07:00,FCI-PM-1008,"""The Tabernacle Havana Seed CT Robusto (5.0"""" x 50)""","""The Tabernacle Havana Seed CT Robusto (5.0"""" x 50)""",https://www.kqzyfj.com/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,62.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1008,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.136-07:00,FCI-PM-1009,"""The Tabernacle Havana Seed CT Corona (5.25"""" x 46)""","""The Tabernacle Havana Seed CT Corona (5.25"""" x 46)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,54.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1009,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.137-07:00,FCI-PM-1010,"""The Tabernacle Havana Seed CT Toro (6.0"""" x 52)""","""The Tabernacle Havana Seed CT Toro (6.0"""" x 52)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,67.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1010,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.138-07:00,FCI-PM-1011,"""The Tabernacle Havana Seed CT Doble Corona (7.0"""" x 54)""","""The Tabernacle Havana Seed CT Doble Corona (7.0"""" x 54)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,69.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1011,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.139-07:00,FCI-PM-1012,"""The Tabernacle Havana Seed CT Lancero (7.0"""" x 40)""","""The Tabernacle Havana Seed CT Lancero (7.0"""" x 40)""",https://www.dpbolvw.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,328.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1012,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.140-07:00,FCI-PM-1013,"""The Tabernacle Havana Seed CT Lancero (7.0"""" x 40)""","""The Tabernacle Havana Seed CT Lancero (7.0"""" x 40)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,15.29 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1013,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
Cigora,http://www.cigora.com,Cigora Products Feed 2,2025-05-14T08:20:12.142-07:00,FCI-PM-1014,"""The Tabernacle Havana Seed CT Lancero (7.0"""" x 40)""","""The Tabernacle Havana Seed CT Lancero (7.0"""" x 40)""",https://www.anrdoezrs.net/click-101532120-17074123?url=https%3A%2F%2Fwww.cigora.com%2Fp%2Fcigars%2Fshop-by-brand%2Ffoundation-cigars%2Fthe-tabernacle-havana-seed-ct%2FFCI-PM.html,https://www.awltovhc.com/image-101532120-17074123,https://www.cigora.com/dw/image/v2/BGGB_PRD/on/demandware.static/-/Sites-cigora-master-catalog/default/dwf959a80a/images/Foundation-Cigars/The-Tabernacle-Havana-Seed-Ct/FCI-PM+BX024+5050-01_cu.jpg,,,out of stock,,,72.99 USD,,,,,,,,,,The Tabernacle,,FCI-PM-1014,yes,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
